master_index,y_true,proba_risk,split
25478,0,0.8758867498468332,val
25482,1,0.0702448983929903,train
25483,1,0.1192454743061948,train
25484,1,0.1978939810688073,train
25485,1,0.2290878894895516,train
25486,0,0.7550869615090969,train
25488,0,0.4401222905725691,train
25490,1,0.765631157081301,train
25492,1,0.0213136136950076,train
25493,1,0.2680903142445305,test
25495,0,0.5523845947090604,train
25496,1,0.1825750783375731,test
25499,0,0.6111146574830253,train
25501,1,0.4545941474179596,train
25503,1,0.2912978699738497,train
25504,0,0.3375225438543258,train
25505,1,0.5866296461319467,train
25507,1,0.2446808421812865,train
25508,0,0.6657808097698632,train
25509,0,0.916294111392489,train
25511,1,0.0887635123369912,val
25512,1,0.0359049560791047,train
25513,1,0.3469190493752945,val
25514,1,0.0479573438735261,test
25516,0,0.4140413671668873,train
25517,1,0.3636280828269267,train
25519,0,0.593980141217316,test
25522,0,0.6297477201613113,train
25523,0,0.7390465548323866,train
25526,0,0.8328343146163482,train
25527,0,0.6184758409260322,train
25529,0,0.7282757489763939,train
25530,1,0.2303804318619662,train
25532,1,0.0720687204604758,val
25534,0,0.7117391237551529,val
25536,1,0.5450035448564778,train
25543,0,0.8361057524558309,train
25544,1,0.6779115780444112,train
25545,1,0.0171017281814087,train
25548,1,0.2638684417548743,train
25550,1,0.5516978668481034,val
25551,1,0.4719339884195643,train
25554,1,0.141721940984013,train
25555,1,0.2292633521365793,test
25557,0,0.3979566507919806,test
25559,1,0.1801389127803864,train
25560,1,0.5617636636257317,train
25561,0,0.3990573028741161,val
25562,1,0.07727314156209,train
25565,1,0.0546635680884899,train
25567,1,0.1326027476516269,test
25569,1,0.4968285878180207,train
25571,0,0.3990166761359865,val
25572,1,0.1286777115464462,val
25573,0,0.6102151295899931,train
25575,1,0.3925656231736552,train
25576,1,0.3388321862292611,train
25578,1,0.3100089101334438,train
25581,1,0.3139241055986422,train
25585,0,0.3796585544673275,train
25587,0,0.6490770204568403,test
25588,1,0.2493703468379045,train
25595,1,0.393433194755841,test
25596,1,0.3281395352280365,train
25597,0,0.3303596599694793,train
25601,0,0.8708351415699569,train
25602,1,0.7250628681731162,train
25603,1,0.2204776906650621,train
25604,1,0.3013116533860444,train
25605,0,0.3143092955713467,train
25606,1,0.1387851691508649,train
25607,1,0.3276720227049831,train
25609,1,0.365082340000369,train
25611,0,0.5085991843184949,train
25614,1,0.1845950551945837,train
25615,1,0.4538279150506249,train
25616,1,0.3619355635573328,train
25617,1,0.141375672641459,train
25618,1,0.4316977166310317,train
25620,1,0.1653415970599,val
25622,1,0.3629090851581319,train
25624,0,0.764354383652196,val
25628,0,0.935415111064778,train
25629,1,0.327990118106946,test
25631,1,0.1247888060065046,test
25632,0,0.588498201464453,val
25633,1,0.0950117319727569,val
25634,1,0.1691211110563699,train
25637,1,0.6368779986790369,val
25639,1,0.1853895623642066,train
25641,1,0.1378270555136713,train
25645,0,0.4995844192564622,train
25646,1,0.3107188577815414,train
25651,0,0.5951710289382884,train
25652,1,0.6775147035182898,test
25653,1,0.2290405057485379,train
25654,0,0.8794582293107162,train
25657,1,0.4138020312959963,train
25659,1,0.6278910910746132,train
25660,0,0.8240820954503567,train
25661,1,0.3866916601724756,train
25662,0,0.2141626107243704,val
25665,0,0.2879222084950601,train
25667,1,0.5204052846706971,train
25669,1,0.251997809005936,train
25671,0,0.7511516095483228,train
25672,1,0.1083768560799219,test
25673,0,0.9263478616893835,train
25674,0,0.6246798768858194,train
25675,1,0.3728824263339565,train
25676,0,0.6907541532248871,val
25679,1,0.293539739737377,train
25680,1,0.3266797994898769,train
25681,1,0.263053499414479,train
25682,1,0.230286039752079,train
25683,1,0.2121385287218093,train
25686,1,0.0492125703067752,train
25687,1,0.7728579223269546,train
25688,1,0.3702706210064181,train
25690,0,0.4643604752356481,train
25691,0,0.6574870040855122,train
25692,1,0.4670018835977262,train
25693,0,0.7093514724908587,train
25696,0,0.2929367851765018,test
25697,1,0.1045118077900119,train
25698,0,0.5061129689949007,train
25699,1,0.1362265302703924,train
25702,1,0.2696025250078714,train
25704,1,0.2956802007377299,train
25705,1,0.187689225563773,train
25707,1,0.3914085950117297,train
25708,0,0.2906454160837973,val
25711,1,0.3560072030018723,val
25712,1,0.080991157264801,test
25713,0,0.5062429905225678,train
25714,0,0.6956160006087613,train
25716,0,0.6682740538964851,val
25717,1,0.1417597663938046,train
25718,1,0.4846212530424555,train
25719,1,0.4941501689226064,train
25721,0,0.3007780170796502,train
25724,0,0.365090174555009,train
25725,0,0.2867111284551581,train
25726,1,0.1350104087855451,train
25727,1,0.4147533590857161,test
25730,1,0.6169181190443591,test
25731,1,0.0484976685653133,train
25732,1,0.1786941364256803,train
25734,1,0.218439162564647,train
25735,0,0.1145966054387895,test
25737,1,0.0297032539427344,train
25739,1,0.4193814524924574,val
25741,1,0.4500919510774404,test
25742,0,0.8401136346937754,train
25745,1,0.376062300244112,train
25748,0,0.7866015449661082,val
25749,1,0.3006898258053599,test
25750,1,0.2778025707531583,train
25751,0,0.6872133563915631,train
25752,0,0.5169383907677888,test
25753,0,0.9380652419657292,val
25756,1,0.341091195449044,train
25758,1,0.2498362090280049,train
25761,1,0.1207450499249066,val
25763,1,0.0354074383019027,train
25766,1,0.1361758460946965,train
25768,1,0.4809520253643592,val
25769,0,0.7214149888717669,train
25772,1,0.3235707394110141,test
25773,1,0.1309226176642373,train
25774,0,0.3997181458067266,test
25775,1,0.035339634950856,train
25776,1,0.0874312394035752,train
25777,1,0.2581352771925761,train
25778,1,0.2177534582378816,train
25779,0,0.6617315151506495,val
25780,1,0.2182938070207025,train
25781,1,0.055028764047308,train
25782,1,0.2001317053047439,train
25784,0,0.6274580751897123,train
25787,0,0.620592504671015,train
25795,1,0.1498008270604035,val
25796,1,0.0842629210178226,val
25798,1,0.3301080566162969,test
25801,1,0.1180407729975756,train
25803,1,0.135098365743452,train
25805,0,0.6161104107701993,train
25809,1,0.0846894855041424,train
25810,0,0.5183664728148749,val
25811,0,0.5072216826749743,val
25812,1,0.26281656171538,train
25813,1,0.3001060824370133,train
25817,0,0.5551645571515988,val
25819,1,0.1905681889505639,train
25820,1,0.1930006723553377,train
25821,1,0.3856710533500269,train
25823,0,0.5012070533624456,val
25825,1,0.1871099752237253,train
25827,1,0.3138855281536755,train
25828,1,0.5011501663155147,train
25829,1,0.4100052523082726,train
25830,1,0.137893369568087,test
25831,1,0.2569407391758228,train
25832,0,0.4829684008731193,train
25833,0,0.6199105897036812,train
25834,1,0.2056624367471659,train
25835,1,0.3959293728178333,train
25836,1,0.7352098177657111,val
25837,0,0.8607488316615759,val
25842,0,0.3921742427293168,train
25844,1,0.4299246297139892,train
25845,1,0.2357187609304311,train
25846,1,0.502072305952366,train
25847,0,0.7200753403359245,train
25849,0,0.8944812790753089,train
25850,1,0.4800588058079886,train
25851,1,0.2611096066324843,val
25854,1,0.2820811853240221,val
25855,0,0.8973931740526644,train
25856,0,0.3484943954576595,test
25858,1,0.2376849659719453,train
25859,0,0.2926995514710572,train
25861,1,0.0602329959631342,train
25862,0,0.5337667994585072,train
25864,1,0.2881280146374567,train
25865,1,0.2888378682427455,train
25867,0,0.4080614121296552,val
25868,1,0.4619258970476233,val
25869,1,0.5989781088760557,val
25872,1,0.1989541875867845,train
25873,0,0.7435143552992058,train
25874,1,0.0739148822168017,train
25876,0,0.7187410678799981,train
25878,0,0.4420908230099448,train
25883,0,0.9557743899519632,train
25884,1,0.571215207253155,train
25886,1,0.3867476937161264,train
25887,0,0.8251169395677515,val
25890,1,0.578159369023717,val
25892,1,0.1854735906702345,train
25893,1,0.2911094106001615,train
25895,1,0.0880074135174039,test
25896,0,0.9037626729985871,val
25898,0,0.6141443692980534,train
25899,0,0.8507634111848064,train
25901,1,0.4188908366853058,train
25902,1,0.6472716157855714,train
25903,0,0.4781368481190536,val
25907,0,0.6853116896334891,train
25908,0,0.3524195388218231,train
25912,1,0.9360115767528624,test
25913,1,0.3936439555048313,train
25914,1,0.3378006616915361,train
25915,1,0.2399435199475902,train
25917,1,0.5199216957652648,train
25920,0,0.5393184627953598,train
25926,0,0.7307984661225393,train
25928,0,0.2340281198240837,val
25929,1,0.2853619052626077,train
25930,1,0.0266901274781621,val
25932,1,0.1178182219713099,train
25933,1,0.4985949515608566,train
25934,0,0.2900558840591213,train
25935,1,0.1163228808023382,train
25936,1,0.2103502085662953,test
25937,1,0.1922193037574293,train
25938,1,0.1583840610241406,train
25939,0,0.841343555235487,train
25940,0,0.2525817471176467,train
25942,1,0.0186400857573565,train
25943,1,0.412971403069765,train
25944,0,0.5673943099765569,val
25946,1,0.4370018300134163,train
25947,1,0.4620539175105703,val
25948,1,0.4205370623691928,test
25949,0,0.6366462163810529,train
25951,1,0.6386938880347571,test
25952,0,0.4027005955757939,test
25954,0,0.728431399703514,test
25955,0,0.8650574462384086,train
25958,1,0.2381538021657347,val
25960,0,0.8785762215143789,train
25961,0,0.8435200011550462,train
25964,0,0.1222320811934745,val
25966,1,0.2434614244611126,train
25967,1,0.155538488003033,test
25968,0,0.3148950399611973,train
25974,1,0.2794097877708447,val
25975,1,0.5733504046376255,train
25976,1,0.0739742410455673,train
25980,1,0.255528557723802,train
25981,0,0.6860547321918026,train
25983,1,0.2203196264544379,train
25984,1,0.1781199937482218,train
25985,1,0.5107113500996581,train
25987,1,0.1173009263600585,val
25990,0,0.8724019267265433,val
25991,1,0.3661639676897041,train
25993,1,0.1006901662522189,train
25995,1,0.1811669910817681,val
25996,1,0.1669076138220413,val
25999,1,0.2255926674040642,val
26000,1,0.2292042066946124,train
26001,1,0.1885567639957477,val
26003,0,0.6877626775791787,val
26004,1,0.2531600952239693,train
26005,1,0.2452739121579856,train
26006,1,0.192344234170227,train
26008,0,0.3534367419677078,train
26009,1,0.4474494733760426,val
26011,0,0.3694363815243481,train
26013,0,0.299569256681911,val
26017,1,0.1809707502774837,train
26018,1,0.1968236985698462,train
26023,1,0.0736247379781557,test
26024,0,0.3175447335176476,train
26025,0,0.5212921703232252,train
26026,0,0.6081881658873989,train
26027,0,0.2160241993862238,train
26028,1,0.7982074299794278,train
26029,0,0.5485812103169178,test
26032,0,0.4396815057125154,train
26034,1,0.0697545298503682,train
26035,1,0.2097965331296489,train
26036,0,0.4452141716590339,train
26042,1,0.1987455790441884,train
26043,1,0.0785787046326229,train
26044,0,0.5922903016006169,test
26047,0,0.576050318625648,val
26048,1,0.0653884609813397,train
26049,0,0.3628269277400049,train
26052,0,0.7003844895580851,train
26053,1,0.627944605126276,train
26056,0,0.8744331830915884,train
26057,1,0.533919990253396,val
26060,1,0.2774724515743187,test
26068,0,0.6935301002728267,train
26069,1,0.1059962711226779,train
26072,1,0.3553112350343784,train
26073,0,0.5683067131208435,train
26076,1,0.4029004502164807,train
26086,0,0.2289550251967151,train
26087,0,0.8721446699001344,train
26088,0,0.5796846838767131,train
26090,1,0.3080437762563691,train
26093,1,0.5048668904896634,test
26094,1,0.1405131412998534,train
26095,1,0.3348694423122006,train
26096,0,0.2882505400321289,train
26097,0,0.8694176335647386,train
26098,0,0.7061909593209748,train
26099,1,0.1206212463862446,train
26101,1,0.0723012559735464,train
26106,0,0.4463971255689447,train
26108,0,0.3225565770353279,train
26110,1,0.0052934147588264,test
26111,1,0.6549713488979749,train
26112,1,0.2874042618404712,test
26114,1,0.1417662074447662,train
26116,1,0.5285273359979423,train
26119,1,0.4642742630060051,train
26121,0,0.162445329258969,val
26122,1,0.6530716668534662,val
26124,1,0.1933601566235105,train
26125,1,0.2345939983112872,train
26128,1,0.3073020176790053,train
26134,1,0.7354457053775596,val
26140,0,0.7058354785530088,train
26144,1,0.4635773966924534,train
26145,0,0.529902610008854,train
26146,0,0.6132659262425638,train
26148,1,0.2108334812184092,train
26152,1,0.609633266963931,train
26155,1,0.1315990932376733,train
26156,1,0.4337953147128158,test
26158,0,0.4711283485543073,train
26161,1,0.2489467376410871,test
26163,0,0.2062385628159532,val
26164,1,0.8600790125470861,train
26168,1,0.4256576273908899,train
26169,1,0.2506921933373753,train
26170,1,0.280884128564136,train
26171,1,0.3073630013396538,val
26172,1,0.1354569670458469,test
26173,1,0.1185860955403133,train
26175,0,0.2710663429646797,train
26176,1,0.1148172241908661,train
26177,0,0.6544313785712313,train
26182,1,0.3660445190606225,train
26183,0,0.91289196513325,train
26184,1,0.4738819625093103,val
26191,1,0.4163597355925159,train
26195,1,0.3934943948602917,train
26196,0,0.5397874068794699,train
26200,1,0.2669187320956854,train
26201,0,0.913961795227176,test
26202,1,0.3404556803857109,train
26203,1,0.1684579002341909,train
26207,1,0.232308705245734,train
26209,0,0.6290767712777471,train
26210,0,0.8926646435282449,train
26212,0,0.5936655019425107,train
26214,1,0.418713201999879,test
26215,0,0.4264625270385409,train
26218,1,0.3190965989936903,train
26219,1,0.1827033887824307,val
26221,1,0.0925253765059512,train
26222,0,0.3649536402911518,train
26223,0,0.317686892291588,train
26224,0,0.7886192385322142,train
26225,1,0.0933535205432352,train
26227,0,0.2836887496892404,train
26228,0,0.7521980374780761,train
26230,1,0.3669265014456899,train
26233,0,0.7188334023729448,test
26234,0,0.442376235103887,train
26236,0,0.5477804449441872,train
26238,0,0.8659964355731211,train
26239,0,0.5024820194903996,train
26240,1,0.1544202591162865,train
26241,0,0.5630691697522243,val
26242,1,0.4269608175158684,test
26243,0,0.5356772984824036,train
26245,0,0.6556770193611045,train
26247,0,0.7854161670079072,train
26249,0,0.8671376433209951,train
26250,0,0.8615256388975931,train
26251,1,0.1533458498122268,train
26254,1,0.1345077868412821,train
26255,0,0.7441266620031226,train
26256,1,0.1264731117018744,train
26257,0,0.8846314486905572,test
26258,1,0.0969830379293054,val
26259,1,0.0993172107441026,test
26260,0,0.2848966726205592,train
26261,1,0.0703610223369973,train
26262,1,0.5444407109903189,test
26264,1,0.124043492376049,train
26265,0,0.8372577673960077,train
26266,0,0.8786566045572217,train
26267,1,0.7490874908381966,val
26268,1,0.0308728658437805,train
26269,0,0.5504063860412579,train
26270,0,0.6425031367486633,val
26273,1,0.0485700628818251,train
26274,0,0.8407831995842534,val
26275,0,0.5018248018697906,train
26276,1,0.1862271622782279,train
26277,1,0.3239354110321798,val
26278,1,0.5051456761292579,train
26279,0,0.4588320685798114,train
26281,0,0.903630637899622,train
26282,0,0.5384372891959698,train
26283,0,0.758582364326432,train
26284,1,0.2620361732166142,test
26285,1,0.0925986195111929,val
26286,0,0.8377834730752503,train
26287,0,0.5245417443653417,train
26290,0,0.7810476744504405,train
26292,0,0.8997843665987985,train
26293,0,0.4642821534577817,train
26295,0,0.4034231400773319,train
26297,0,0.9011664510503048,train
26298,0,0.7577533294954715,train
26299,0,0.6033494425383376,test
26300,1,0.0986997843803946,val
26302,0,0.3986096671931651,train
26304,1,0.1275900091526081,train
26305,1,0.2447197358812018,train
26307,1,0.1590788902223782,train
26308,1,0.2138598756308788,train
26309,0,0.9736018681802844,train
26310,0,0.7738284820188028,test
26313,0,0.806467065025998,train
26315,1,0.2893845155060501,train
26317,0,0.4443477791640691,test
26318,0,0.8647156094702284,train
26320,0,0.8394587717325198,val
26321,0,0.8178540879651918,train
26322,0,0.9495099282882088,train
26323,1,0.1497917100157914,val
26325,1,0.1643282227381098,train
26327,0,0.7055750650951276,train
26328,1,0.5736605808846666,train
26329,0,0.7953225819992015,train
26330,1,0.4208504315508223,val
26331,0,0.3259322023804971,train
26332,0,0.7886648976542471,train
26334,0,0.3287200101732495,train
26335,0,0.9195353920221938,test
26336,1,0.7753337442728472,train
26337,1,0.1277418249437668,test
26339,1,0.0819380936899738,train
26342,1,0.0628513565000001,test
26344,0,0.7597009308117793,train
26346,0,0.7710611396891182,train
26347,1,0.2152102345873892,test
26349,1,0.3161702536009584,train
26350,1,0.2130108053455023,train
26351,0,0.8019523642308771,train
26352,0,0.619509330086353,val
26354,0,0.6172761040726871,train
26355,1,0.4972944070518295,val
26356,0,0.7320655273386965,train
26357,0,0.8189306706079563,train
26358,1,0.6277790658178859,train
26361,0,0.7892989149317572,train
26362,0,0.7559574644428527,train
26363,1,0.2719532797149085,test
26364,0,0.5163549948872935,train
26365,0,0.5525558374784971,train
26366,0,0.7073319418428623,train
26367,0,0.6230895026329365,train
26368,0,0.6437407060006566,train
26369,1,0.2729833328984145,train
26371,0,0.969326782318293,train
26372,1,0.3813708072748542,train
26374,0,0.5111707093788597,val
26376,0,0.8244246004568723,train
26377,1,0.7279708035532153,train
26379,0,0.1612535285088684,test
26381,0,0.7110683733274455,train
26382,0,0.7455424436147967,train
26384,1,0.3753688730050614,train
26385,0,0.8759911507800797,train
26386,1,0.0909043358829228,train
26387,0,0.9201031003952584,train
26388,0,0.6585945119293222,train
26389,0,0.6547413122629442,train
26390,0,0.5184613093339154,train
26392,1,0.1559696318790101,val
26393,1,0.1768465283765483,train
26398,0,0.7487970692915209,val
26400,1,0.2671508920155494,train
26401,0,0.6810711205296538,train
26402,0,0.5411433550479249,train
26404,0,0.6062565945454946,train
26405,0,0.8160408488502537,train
26407,1,0.0933345105381572,test
26408,0,0.4859229085654438,train
26409,0,0.8200138801000622,test
26410,0,0.5090196643364188,train
26412,1,0.2002865392099571,train
26414,1,0.1561852302867652,train
26415,1,0.4029167495827608,train
26416,1,0.362342300385889,train
26417,0,0.4574848227017448,test
26419,1,0.6308318152618986,val
26420,1,0.3994701050768111,train
26421,0,0.9059475303067276,train
26422,1,0.4260465831978767,train
26423,1,0.5941782339809887,test
26424,0,0.247520548232224,val
26425,1,0.0374270475864191,train
26426,0,0.4462658858565579,test
26427,1,0.8080985288998757,train
26428,1,0.1217197463154748,train
26430,1,0.7927936131599773,val
26431,0,0.9195399271213808,val
26433,1,0.0895035695848637,train
26435,0,0.9487338585938248,train
26436,0,0.8640086980796619,val
26437,0,0.3674651257443598,train
26438,1,0.0424722818167068,train
26439,0,0.7421503597077375,train
26440,1,0.4252555750425114,train
26441,0,0.7593576564557243,train
26442,1,0.0432536888032003,test
26443,1,0.1164617862224173,train
26445,1,0.5112491171092473,val
26446,1,0.5868714737851903,val
26447,0,0.5277505094808744,train
26449,1,0.5332773191116094,train
26450,1,0.3383920208732638,train
26451,1,0.3656975824081504,val
26452,1,0.1863086707049266,train
26454,0,0.4974037540746541,val
26455,1,0.5440604814903522,train
26456,0,0.5975358464197835,train
26457,1,0.0356208526764203,test
26458,1,0.4701521633505706,train
26459,1,0.6504574035738198,train
26460,0,0.5211302044954229,val
26463,0,0.321778934417132,train
26464,0,0.825211388065338,test
26465,0,0.5746726202588079,train
26469,1,0.4450612960618121,test
26470,0,0.6574967619412208,train
26471,0,0.647118730208013,val
26473,1,0.3670978679091669,train
26474,1,0.5559456504779091,train
26477,1,0.2118149215152909,val
26479,0,0.5888309433909689,test
26481,0,0.6981518080929552,train
26482,1,0.1653685464377149,test
26484,1,0.2940386092915407,train
26485,0,0.8292628874742513,train
26486,1,0.1334501002982121,val
26487,1,0.4432738980487389,train
26490,1,0.4924894961120385,train
26491,1,0.031267481219009,train
26494,1,0.1418301025999959,val
26495,1,0.4141370794400928,test
26496,1,0.0274923781965346,train
26499,0,0.3932519463764785,train
26501,1,0.2239210882075432,train
26504,1,0.1433781315994493,val
26505,1,0.5113376864027215,train
26506,1,0.25138589332547,test
26508,1,0.2898215643926664,val
26510,0,0.6246949448611316,train
26511,1,0.1519546216880346,train
26512,0,0.3392736420786312,test
26513,1,0.5342105378562549,train
26514,0,0.4184291093568627,train
26516,1,0.4273145498837778,val
26517,1,0.649824637432248,val
26518,1,0.3149093751726944,train
26520,1,0.3750978010454069,val
26521,1,0.3854761268886549,train
26522,1,0.2796536240825563,train
26525,0,0.2786715641843158,train
26526,1,0.2113380546971008,train
26535,1,0.1738084020277492,train
26537,1,0.2707566273333346,train
26538,1,0.5514170877037146,val
26539,1,0.33760378688877,train
26541,1,0.0763888140673072,train
26542,0,0.75896497064578,train
26543,0,0.7341937374675778,train
26545,1,0.6437763880249721,train
26549,1,0.3911887064764929,train
26550,1,0.2099533061566297,train
26551,0,0.5838574117329763,val
26552,1,0.2987081421953231,train
26553,1,0.1733726756628141,test
26555,1,0.2292899725013641,train
26556,1,0.1621717613039742,train
26557,1,0.7075607176157812,val
26558,1,0.3979754310687894,train
26559,1,0.1707851000168707,test
26560,1,0.3599977120622297,train
26561,0,0.4921702036100192,test
26563,1,0.1088229210556865,train
26565,0,0.4639601115478038,test
26566,1,0.2036945218788194,train
26567,0,0.6055072319594437,train
26568,0,0.8137716844653304,train
26569,1,0.2466160851645896,val
26571,0,0.109730945889938,val
26572,1,0.1240027251739284,train
26573,1,0.0808175337239854,train
26574,1,0.172308430100829,train
26575,0,0.6252418231250689,train
26577,0,0.4163275895824506,train
26581,0,0.3827211988175363,train
26583,1,0.0965825984656589,val
26586,1,0.1284361128131841,train
26587,1,0.3553047809598466,train
26588,1,0.3624452536589617,test
26592,1,0.0330802522204006,train
26594,1,0.4777350977318492,test
26595,0,0.8251636644530268,train
26596,0,0.574084580757483,test
26598,0,0.474465975040539,train
26599,1,0.2473319132914375,train
26600,1,0.2715992530166752,train
26601,0,0.6111929571365637,val
26602,1,0.0582606612476156,train
26603,1,0.14976481777961,train
26604,1,0.1665942044982447,train
26606,0,0.6531755622140603,train
26608,1,0.263816548529587,train
26609,1,0.1439071075460252,train
26610,1,0.1449775471400909,train
26611,1,0.1547899163252502,train
26612,0,0.4088770662898551,train
26613,1,0.2283843573272582,train
26614,1,0.1259351422446907,val
26616,1,0.3327830994250725,train
26617,1,0.1671463211363081,train
26618,1,0.3262943523687732,test
26619,1,0.0356885418579894,train
26620,1,0.0657382712688552,train
26621,1,0.4731041919850657,test
26623,0,0.3201353790055817,train
26624,1,0.1183196480626983,train
26625,1,0.0488799491652682,train
26627,1,0.2088717988547731,train
26628,0,0.5460532505564046,val
26630,1,0.0802814201894597,train
26632,0,0.3050610347698417,val
26633,1,0.3331878225863854,train
26634,1,0.1059834592870548,train
26637,1,0.0905511013874975,train
26640,0,0.5679165112890341,train
26641,1,0.1080359270568902,test
26642,1,0.0186213305901684,val
26644,0,0.3972243242232752,train
26645,0,0.4738422263855093,train
26646,1,0.5557170855867466,test
26647,1,0.0904209587539861,val
26649,0,0.8515876330704519,train
26650,1,0.200248488056692,train
26651,0,0.2462607675060034,train
26653,1,0.07698083037455,train
26654,1,0.2471845282172335,val
26655,0,0.1791515741749993,train
26657,1,0.245940159518186,test
26660,0,0.4700637112377662,train
26661,0,0.9111339382370784,train
26662,1,0.0390742940444586,train
26664,0,0.8637988255137727,train
26668,1,0.1212577740321646,train
26669,0,0.3990763357070003,train
26670,0,0.7983064093976634,train
26671,0,0.4753233962605974,train
26672,1,0.0699744016191017,train
26675,1,0.3588500062257685,val
26676,1,0.3238469376963041,test
26677,1,0.3603148754637284,val
26678,1,0.1074074242877555,train
26680,0,0.4318120344767998,train
26681,0,0.448957795996365,train
26682,0,0.6162581346864076,train
26683,0,0.6717721055015557,train
26685,1,0.2979589606332404,train
26687,1,0.1012931234679497,test
26688,0,0.6007483232581274,val
26689,0,0.4511906276925752,val
26690,1,0.3457820605058567,train
26691,1,0.3635596539039532,train
26692,1,0.1468191845643146,val
26693,1,0.0946916775372526,train
26694,0,0.5867136105052837,val
26695,0,0.865542853998191,train
26696,1,0.2218464848969743,train
26697,0,0.7710062677646075,val
26699,0,0.4137037955931264,test
26700,0,0.3586119503961911,test
26701,1,0.3640375126697988,test
26703,1,0.1157358502043942,train
26704,1,0.1503610205185966,train
26705,0,0.704057250932234,train
26707,1,0.0791213392177063,val
26709,0,0.2054096926640182,train
26710,1,0.5125148073178369,val
26711,0,0.1194411047289888,val
26712,0,0.2989970333491024,val
26713,0,0.2831702704749628,val
26715,0,0.8948778256836283,val
26716,0,0.1591082795270385,val
26717,1,0.2677525932005327,train
26718,1,0.7738824337301946,test
26719,0,0.4384013715926221,train
26720,0,0.585412521264521,train
26723,0,0.9192699640697676,train
26725,1,0.2576307950506369,val
26726,1,0.1285284177736669,val
26727,1,0.0723966777231018,train
26728,0,0.5377922958151569,train
26729,0,0.8712723391675197,train
26730,1,0.0720562909674491,train
26732,0,0.5695960737614927,train
26734,0,0.5182809802405359,train
26735,0,0.2846442823144967,train
26737,0,0.5539965762428938,train
26741,0,0.5146764232416361,train
26742,1,0.0332396849061524,train
26743,1,0.250604260028882,train
26745,0,0.7148839642957441,train
26746,1,0.1513664250733927,train
26747,0,0.7204727355073619,test
26748,0,0.685962764262416,train
26750,1,0.2791051770935338,test
26751,0,0.4380340793843895,train
26752,1,0.2166598764146169,train
26753,0,0.9372356164789408,train
26757,1,0.0536908190791984,train
26758,1,0.1120664657894942,val
26759,0,0.5902496976493111,train
26760,0,0.4729648559982635,train
26761,1,0.1713323100154606,train
26763,1,0.1326769917983977,train
26764,1,0.9001353132034796,train
26765,1,0.1942488301079865,train
26766,0,0.2128058017642226,train
26768,1,0.2091081073487541,train
26769,1,0.5660758784307227,train
26770,1,0.1008436206942389,test
26771,1,0.0984349195149215,train
26772,1,0.2065199666099939,train
26773,0,0.0937731005703333,val
26776,1,0.1107097671671375,val
26777,1,0.2230767086685563,train
26778,0,0.3638924706979307,train
26779,0,0.2383385203192038,train
26780,1,0.2499003377334703,train
26782,0,0.2090678598878946,test
26785,1,0.0858615879209777,val
26786,1,0.2885217542096315,val
26787,1,0.1710688347427174,train
26791,1,0.3878517215009129,train
26792,0,0.3240424974238096,val
26793,1,0.0901790847055945,train
26794,1,0.3531347896203566,train
26795,0,0.2756779011254091,train
26796,1,0.1331859778881399,train
26797,1,0.1061895229237255,test
26798,1,0.6555208820351472,test
26799,1,0.4444436345402095,val
26800,0,0.2042524103555326,train
26801,1,0.4317839589655873,train
26802,1,0.670698770398136,val
26804,0,0.9357541021347726,train
26805,0,0.3869915230414137,val
26806,1,0.1057445910515632,test
26809,0,0.5184732044512523,train
26810,0,0.7747895954405821,train
26812,1,0.1067761713442149,train
26813,1,0.2496588649583974,val
26814,1,0.4009786512373277,train
26817,0,0.6201029894182621,train
26819,0,0.2628048840656489,train
26820,1,0.4014140262655948,train
26822,1,0.1809799517099215,val
26823,1,0.0893478723628853,test
26824,0,0.2678946865644591,train
26825,1,0.2314885792611074,train
26826,1,0.0780265836560164,train
26827,0,0.7517796809600832,train
26829,1,0.7652669453891721,train
26831,0,0.8629368589866133,train
26832,1,0.039145448938398,train
26833,0,0.3991332468331162,train
26834,1,0.2651990779620436,test
26835,1,0.6037990809479279,train
26836,0,0.6641854996359053,test
26837,0,0.4787905834385899,train
26838,1,0.5590933412591972,train
26839,0,0.6727435475391462,train
26840,1,0.1688360868826968,train
26841,0,0.541939768682447,train
26843,1,0.3076888992916754,train
26846,0,0.9106366138194278,train
26848,0,0.4980611450425384,test
26849,1,0.3109479794316104,train
26850,1,0.0882257922109737,val
26851,1,0.4847220041362287,train
26852,1,0.2787570090343417,train
26853,0,0.3521216107064442,train
26854,1,0.3203976654787266,test
26855,1,0.9535055338887152,train
26856,1,0.5064213526170229,train
26860,0,0.6335812796473933,train
26861,1,0.3761617270692374,test
26862,1,0.3653168572187655,train
26863,1,0.0980354760997102,val
26864,0,0.8633538990602282,train
26866,0,0.9131547834405744,val
26867,0,0.6886739954536694,val
26869,1,0.0909366711903146,train
26871,1,0.5054857780059594,test
26873,0,0.854624813226384,train
26874,0,0.6993843935289222,test
26875,1,0.5208729507166454,test
26877,1,0.1455447349388257,train
26878,1,0.090002773154322,train
26880,0,0.8293496209707746,train
26881,1,0.0918130144762339,val
26883,1,0.0484516775060797,test
26884,0,0.6474194565890223,train
26885,0,0.9331704778959454,test
26887,0,0.3757248438323645,test
26889,0,0.1531963865328794,test
26890,1,0.3337631619126272,train
26893,0,0.7356888684989735,train
26896,1,0.6131641028997921,test
26897,1,0.1079336793649945,test
