Master_Index,split,prob_at_risk,true_label
2943,test,0.76284814,1
2950,test,0.5504499,1
2979,test,0.59480506,1
2989,test,0.5944741,0
2995,test,0.5076174,1
3002,test,0.3929587,1
3043,test,0.6955345,0
3103,test,0.5826036,0
3111,test,0.6603725,0
3116,test,0.58984864,1
3120,test,0.23896633,1
3126,test,0.49289513,1
3150,test,0.3977667,1
3169,test,0.74497503,1
3191,test,0.44223666,0
3194,test,0.28234303,1
3200,test,0.468926,1
3210,test,0.490205,1
3217,test,0.40650368,0
3234,test,0.5313119,0
3261,test,0.44093534,0
3281,test,0.3314872,1
3309,test,0.652437,0
3311,test,0.6055279,1
3335,test,0.67529905,0
3358,test,0.46052676,0
3374,test,0.7249882,0
3393,test,0.58483005,0
3406,test,0.6523183,1
3419,test,0.7254473,0
3435,test,0.5715557,0
3456,test,0.57716686,0
3512,test,0.49614888,1
3521,test,0.7521305,1
3532,test,0.61153716,0
3534,test,0.6531614,0
3569,test,0.4602983,0
3578,test,0.75126,0
3591,test,0.15349436,1
3611,test,0.5875345,0
3624,test,0.46653306,0
3649,test,0.45749003,0
3662,test,0.11704441,1
3663,test,0.58965856,1
3667,test,0.49687824,0
3678,test,0.73094976,1
3701,test,0.5176972,1
3705,test,0.48269272,0
3718,test,0.8101594,0
3734,test,0.2200948,1
3753,test,0.63966906,0
3778,test,0.51295006,0
3823,test,0.45633027,1
3847,test,0.47129983,1
3853,test,0.2873658,0
3862,test,0.334345,1
3870,test,0.5985544,0
3877,test,0.6609305,0
3880,test,0.66177326,0
3883,test,0.7715697,0
3906,test,0.8076707,0
3931,test,0.4996755,1
3934,test,0.4297457,1
3946,test,0.21548936,1
3952,test,0.3993505,1
3958,test,0.58767927,1
3974,test,0.5312728,1
3987,test,0.5599459,1
3989,test,0.26079348,1
4007,test,0.16454147,1
4022,test,0.6410435,1
4041,test,0.48957106,0
4060,test,0.75850594,1
4075,test,0.6245809,1
4101,test,0.5498769,1
4105,test,0.7693776,0
4110,test,0.36089763,1
4132,test,0.5144316,1
4135,test,0.8499644,1
4142,test,0.417653,1
4147,test,0.95022553,0
4161,test,0.8784316,1
4170,test,0.47519153,0
4185,test,0.44789985,1
4197,test,0.61183083,0
4237,test,0.7629166,0
4248,test,0.5997073,0
4253,test,0.5777076,0
4273,test,0.70342493,0
4277,test,0.19901632,1
4296,test,0.58488345,0
4307,test,0.43312255,1
4324,test,0.5549411,0
4333,test,0.665462,0
4354,test,0.5777195,0
4357,test,0.48559573,0
4368,test,0.6309266,0
4373,test,0.4417122,1
4386,test,0.3776679,1
4389,test,0.8568674,1
4400,test,0.7182869,1
4413,test,0.6120828,0
4414,test,0.5610832,0
4417,test,0.78589463,0
4425,test,0.5448591,0
4441,test,0.68316567,0
4465,test,0.7016359,1
4471,test,0.7416008,1
4486,test,0.7330697,0
4497,test,0.7295557,1
4499,test,0.6216319,0
4502,test,0.53574175,1
4503,test,0.6943882,0
4509,test,0.51775974,1
4516,test,0.8196425,0
4532,test,0.6783957,1
4562,test,0.80531996,1
4567,test,0.7203404,0
4571,test,0.882864,0
4576,test,0.33410713,0
4581,test,0.29650792,1
4602,test,0.53269136,1
4606,test,0.634105,0
4609,test,0.26161146,0
4615,test,0.6898698,0
4624,test,0.5761484,1
4630,test,0.66910017,0
4635,test,0.4359926,1
4636,test,0.81579876,0
4642,test,0.9457409,0
4645,test,0.41024584,1
4653,test,0.50095546,1
4667,test,0.53863376,0
4699,test,0.30587137,1
4700,test,0.52906835,1
4719,test,0.82257915,0
4720,test,0.23025629,1
4721,test,0.7264296,0
4728,test,0.16452615,1
4732,test,0.6432002,1
4738,test,0.5069759,1
4741,test,0.47423655,0
4747,test,0.33192217,1
4756,test,0.41152146,0
4764,test,0.73406523,0
4773,test,0.23525517,1
4776,test,0.7209049,1
4784,test,0.58481675,0
4808,test,0.3830968,1
4862,test,0.23822206,1
4863,test,0.20401897,1
4880,test,0.48680153,1
4888,test,0.29352188,1
4903,test,0.2640394,1
4908,test,0.6631487,0
4941,test,0.5854744,1
4957,test,0.8127387,1
4961,test,0.31481504,1
4978,test,0.65285176,0
4983,test,0.29243538,1
4984,test,0.42536885,1
5005,test,0.22185466,1
5011,test,0.6131717,0
5012,test,0.35926023,1
5044,test,0.5771861,0
5047,test,0.7819267,0
5062,test,0.6693224,0
5073,test,0.74261916,0
5085,test,0.55192095,1
5102,test,0.29824537,1
5115,test,0.52344984,1
5167,test,0.8247963,1
5179,test,0.59172213,1
5184,test,0.31399348,1
5192,test,0.3007254,1
5224,test,0.32699436,1
5228,test,0.27695873,1
5248,test,0.7228019,0
5252,test,0.6339651,1
5282,test,0.5111688,1
5335,test,0.698508,0
5343,test,0.34494427,1
5345,test,0.77833676,0
5354,test,0.51754594,1
5357,test,0.6039342,0
5368,test,0.7018251,0
5410,test,0.67639357,0
5435,test,0.59457755,0
5436,test,0.23866224,0
5457,test,0.3931145,1
5542,test,0.6794145,1
5545,test,0.36885664,1
5550,test,0.52746314,1
5565,test,0.5339926,1
5568,test,0.72660965,0
5595,test,0.68284994,0
5613,test,0.5356851,0
5641,test,0.46905378,1
5653,test,0.6275417,1
5683,test,0.18219924,1
5686,test,0.5733394,0
5724,test,0.8177053,0
5748,test,0.38146722,1
5764,test,0.31985843,1
5772,test,0.5105616,1
5773,test,0.5671644,0
5790,test,0.6025404,0
5791,test,0.29881352,1
5806,test,0.15426224,0
5810,test,0.4282684,1
5811,test,0.77459526,0
5836,test,0.81158864,1
5845,test,0.39612415,1
5846,test,0.5476278,1
5854,test,0.65451723,0
5861,test,0.5674413,1
5869,test,0.331403,1
5872,test,0.7501422,0
5889,test,0.45437488,0
5895,test,0.550611,1
5901,test,0.6707466,0
5906,test,0.48892245,0
5919,test,0.39377645,1
5933,test,0.5470928,1
5948,test,0.51308125,1
5958,test,0.16453974,1
5960,test,0.6755877,0
5966,test,0.5565185,1
5969,test,0.5273922,0
5970,test,0.23201603,1
5990,test,0.7766256,0
6006,test,0.7224146,0
6010,test,0.592452,1
6034,test,0.51866925,1
6040,test,0.68608403,0
6081,test,0.57753384,1
6086,test,0.6347466,0
6090,test,0.12915249,1
6098,test,0.8106791,0
6109,test,0.576966,0
6118,test,0.5164287,1
6142,test,0.68617874,0
6152,test,0.58833593,1
6160,test,0.16424023,1
6170,test,0.69464535,0
6186,test,0.4377535,0
6199,test,0.7446427,1
6224,test,0.44688606,1
6235,test,0.30543587,1
6243,test,0.6560879,0
6245,test,0.417668,0
6254,test,0.41024393,1
6258,test,0.5733021,1
6262,test,0.36531493,1
6264,test,0.925861,0
6265,test,0.6186498,1
6285,test,0.5595999,1
6295,test,0.6046148,0
6313,test,0.5756035,0
6338,test,0.7196743,0
6348,test,0.55730647,1
6353,test,0.661567,0
6356,test,0.42285573,1
6373,test,0.2459154,1
6399,test,0.46028212,0
6418,test,0.69451475,0
6420,test,0.17415497,1
6426,test,0.52736926,0
6438,test,0.2770709,1
6441,test,0.74877685,1
6454,test,0.43363437,1
6464,test,0.5912715,0
6474,test,0.47760266,0
6476,test,0.16882846,1
6532,test,0.28391635,1
6534,test,0.6041456,1
6584,test,0.44265664,0
6601,test,0.42128402,1
6654,test,0.36755994,1
6667,test,0.56176054,0
6671,test,0.57151914,1
6692,test,0.48649815,1
6705,test,0.5891044,0
6729,test,0.32003877,1
6786,test,0.39657104,1
6787,test,0.5920685,0
6799,test,0.80047476,0
6809,test,0.15755956,1
6825,test,0.4929922,1
6827,test,0.45671317,1
6831,test,0.57890403,0
6864,test,0.33036187,1
6871,test,0.7827386,0
6885,test,0.9206544,0
6904,test,0.29670018,1
6916,test,0.4496446,0
6919,test,0.39791247,0
6931,test,0.46444625,0
6940,test,0.34360304,1
6945,test,0.40720123,1
6983,test,0.7322567,0
6992,test,0.5813738,0
7005,test,0.5688721,0
7014,test,0.90381354,0
7048,test,0.48257855,1
7053,test,0.5589,0
7057,test,0.43367723,1
7072,test,0.6738816,1
7084,test,0.3196953,0
7114,test,0.93159276,1
7122,test,0.48377678,1
7124,test,0.4275104,1
7160,test,0.7727486,1
7161,test,0.58854115,1
7165,test,0.40353018,1
7171,test,0.21407257,1
7172,test,0.33087006,1
7191,test,0.66642666,1
7200,test,0.50421786,0
7208,test,0.7584834,0
7223,test,0.6943183,0
7225,test,0.5740541,0
7228,test,0.42077062,1
7232,test,0.5572895,0
7243,test,0.80211496,0
7262,test,0.77077633,1
7264,test,0.66045994,1
7267,test,0.5958464,1
7274,test,0.71293926,1
7281,test,0.53293556,1
7287,test,0.54879475,0
7304,test,0.7303269,1
7308,test,0.49950626,0
7311,test,0.6929012,0
7320,test,0.8329585,0
7326,test,0.56990063,1
7364,test,0.6376581,0
7365,test,0.766103,1
7380,test,0.29713032,1
7394,test,0.32698834,1
7395,test,0.5737109,1
7397,test,0.6621292,1
7404,test,0.38012552,0
7418,test,0.34788474,1
7420,test,0.7213703,0
7433,test,0.5130438,0
7435,test,0.6092223,0
7438,test,0.25110176,1
7477,test,0.30071434,0
7478,test,0.5721113,1
7487,test,0.3910934,0
7506,test,0.81279856,1
7512,test,0.5593898,0
7532,test,0.63142467,0
7537,test,0.45978326,0
7542,test,0.6704628,0
7548,test,0.26704803,0
7556,test,0.5201391,1
7577,test,0.3487421,1
7578,test,0.69691414,0
7579,test,0.71889013,0
7585,test,0.70468664,1
7592,test,0.5825888,0
7594,test,0.7664905,0
7602,test,0.91645473,0
7605,test,0.32559627,1
7610,test,0.47910303,0
7626,test,0.3890911,0
7651,test,0.5964402,0
7655,test,0.8826996,1
7682,test,0.65570873,1
7698,test,0.6081668,0
7711,test,0.5492496,0
7712,test,0.75181174,1
7719,test,0.52456,1
7737,test,0.6096211,0
7738,test,0.56693155,1
7757,test,0.6804906,0
7806,test,0.6751881,0
7833,test,0.5425588,0
7839,test,0.54203576,0
7847,test,0.60211533,0
7853,test,0.58034086,1
7854,test,0.40686274,0
7855,test,0.38059387,1
7862,test,0.54162925,1
7873,test,0.39578435,0
7880,test,0.71888494,1
7900,test,0.48188883,1
7902,test,0.5929209,1
7919,test,0.5266829,0
7922,test,0.46101797,0
7934,test,0.56903225,0
7954,test,0.32755476,0
7961,test,0.28883314,1
7970,test,0.530203,0
7971,test,0.3957707,1
7975,test,0.5389828,0
8034,test,0.2897741,1
8041,test,0.4488269,1
8050,test,0.36260712,1
8074,test,0.45009458,1
8075,test,0.51590014,0
8086,test,0.19413485,1
8089,test,0.4747707,1
8094,test,0.29367924,1
8098,test,0.5084432,1
8101,test,0.328471,1
8107,test,0.26954663,1
8147,test,0.55603576,1
8151,test,0.6081034,1
8161,test,0.59504366,1
8171,test,0.40078962,1
8180,test,0.5222839,0
8198,test,0.26862502,0
8199,test,0.20108257,1
8204,test,0.2563492,1
8219,test,0.5222277,0
8223,test,0.6097268,0
8235,test,0.69341034,0
8239,test,0.79350245,0
8250,test,0.7339111,0
8262,test,0.8001035,0
8263,test,0.50379,1
8272,test,0.39454776,1
8274,test,0.33589798,1
8275,test,0.37093186,1
8278,test,0.627546,1
8291,test,0.67181873,0
8297,test,0.4167497,1
8304,test,0.7638768,0
8343,test,0.79592717,0
8359,test,0.599289,0
8371,test,0.38407996,1
8378,test,0.41665953,1
8381,test,0.84759337,1
8422,test,0.55364865,0
8430,test,0.7728801,1
8439,test,0.52813536,0
8444,test,0.293852,1
8450,test,0.6217105,1
8462,test,0.27283347,1
8479,test,0.29759237,1
8500,test,0.6114239,0
8514,test,0.49812263,1
8521,test,0.5312177,0
8522,test,0.8459122,0
8525,test,0.44501102,1
8526,test,0.45618218,1
8531,test,0.74058145,0
8532,test,0.95790786,0
8534,test,0.35672963,1
8536,test,0.8855686,1
8543,test,0.3091726,1
8581,test,0.4349548,1
8583,test,0.29676932,1
8593,test,0.47527897,0
8594,test,0.6142917,0
8606,test,0.70516974,0
8630,test,0.6223444,1
8642,test,0.20749736,1
8643,test,0.2755067,1
8649,test,0.35148513,0
8665,test,0.77666074,0
8703,test,0.4200385,1
8714,test,0.5166359,0
8715,test,0.525562,1
8722,test,0.24799196,1
8743,test,0.77790576,0
8750,test,0.3806067,1
8752,test,0.13242239,1
8768,test,0.75074255,1
8779,test,0.54233855,0
8781,test,0.57003665,1
8783,test,0.42909032,0
8786,test,0.72295946,0
8820,test,0.37046614,1
8822,test,0.22484802,0
8826,test,0.4661073,0
8831,test,0.5062539,1
8833,test,0.21444772,1
8836,test,0.6945295,0
8844,test,0.5168187,0
8846,test,0.35874298,0
8847,test,0.6645835,0
8849,test,0.44949657,0
8856,test,0.50242704,0
8863,test,0.5301746,0
8864,test,0.58297527,0
8874,test,0.5207667,1
8883,test,0.4520569,1
8896,test,0.5717129,1
8898,test,0.5886922,0
8900,test,0.75312775,0
8919,test,0.76948303,0
8922,test,0.15492429,1
8932,test,0.3824325,0
8933,test,0.1633042,1
8948,test,0.61120147,1
8951,test,0.31054917,1
8952,test,0.70045763,1
8958,test,0.76605487,0
8959,test,0.46562347,1
8964,test,0.58676374,1
8970,test,0.28547722,1
8980,test,0.20931943,1
8997,test,0.27574095,1
9000,test,0.48739985,1
9005,test,0.5928078,1
9012,test,0.629043,1
9030,test,0.55003154,1
9046,test,0.559168,1
9056,test,0.7818052,0
9072,test,0.14750773,1
9093,test,0.51519626,1
9098,test,0.6745532,0
9111,test,0.66772723,0
9118,test,0.34817082,1
9130,test,0.66027397,0
9131,test,0.18573937,1
9158,test,0.474596,0
9173,test,0.447875,1
9185,test,0.71927816,0
9189,test,0.6233842,1
9209,test,0.51227814,0
9217,test,0.6352406,1
9229,test,0.41871622,0
9232,test,0.7024019,0
9237,test,0.32717523,1
9240,test,0.6389568,1
9244,test,0.5179572,1
9246,test,0.38197732,1
9261,test,0.46141177,1
9268,test,0.7317961,0
9276,test,0.88838637,0
9281,test,0.48688963,1
9288,test,0.3182462,1
9291,test,0.18317696,1
9301,test,0.3515488,1
9310,test,0.7121488,0
9333,test,0.65229744,0
9380,test,0.5719633,1
9383,test,0.7294614,1
9398,test,0.49250287,0
9413,test,0.44564983,1
9418,test,0.23988545,1
9424,test,0.7252832,1
9430,test,0.2950081,1
9432,test,0.4938947,0
9433,test,0.7659226,0
9447,test,0.6341526,0
9453,test,0.313182,1
9455,test,0.5732801,0
9456,test,0.41323933,1
9478,test,0.46567902,1
9479,test,0.37751305,1
9491,test,0.53472006,0
9495,test,0.18537618,1
9496,test,0.27851048,0
9499,test,0.5003914,1
9501,test,0.63672304,1
9503,test,0.6684263,1
9504,test,0.46059668,1
9506,test,0.55958736,0
9542,test,0.75128907,0
9545,test,0.48448697,1
9546,test,0.34443277,1
9568,test,0.25976336,1
9589,test,0.5496611,1
9590,test,0.6424281,0
9597,test,0.35073242,1
9608,test,0.77272177,1
9627,test,0.76396286,1
9639,test,0.75383776,1
9650,test,0.29065803,1
9668,test,0.5433029,1
9677,test,0.22364877,1
9689,test,0.94948685,0
9693,test,0.65225625,1
9699,test,0.7777801,0
9715,test,0.66176677,1
9720,test,0.41050985,0
9725,test,0.67226624,0
9749,test,0.86942255,1
9767,test,0.557909,0
9773,test,0.725167,0
9781,test,0.31658393,1
9795,test,0.25155225,1
9798,test,0.28498262,1
9801,test,0.3507122,1
9808,test,0.7395849,0
9819,test,0.44228303,0
9822,test,0.57497257,1
9826,test,0.3167759,1
9844,test,0.43735263,0
9858,test,0.5405244,1
9888,test,0.5692517,1
9894,test,0.23250866,1
9902,test,0.60253024,1
9909,test,0.38345668,1
9910,test,0.79782665,0
9922,test,0.34884155,1
9923,test,0.53022146,0
9938,test,0.29102597,1
9939,test,0.30146584,1
9941,test,0.24278343,1
9946,test,0.4078278,0
9947,test,0.45751384,1
9951,test,0.42027223,1
9954,test,0.38534847,0
9961,test,0.2809826,0
9970,test,0.44107717,1
9971,test,0.50319463,1
10000,test,0.5253043,1
10032,test,0.2516368,1
10036,test,0.36985445,1
10039,test,0.5717597,0
10062,test,0.62558436,0
10066,test,0.80859274,1
10086,test,0.9665922,0
10134,test,0.68953174,0
10171,test,0.39856347,1
10177,test,0.32731265,1
10202,test,0.36664608,0
10208,test,0.28009823,1
10214,test,0.58568597,0
10216,test,0.33423853,1
10219,test,0.6585049,0
10254,test,0.42219228,1
10257,test,0.20410256,1
10266,test,0.5036548,1
10300,test,0.520687,1
10302,test,0.099488035,1
10310,test,0.45337096,1
10318,test,0.50140333,1
10319,test,0.8218003,0
10323,test,0.38793674,1
10331,test,0.981561,0
10340,test,0.7685825,1
10384,test,0.63669366,0
10402,test,0.36618924,1
10406,test,0.4280712,1
10467,test,0.40955222,1
10486,test,0.7417294,0
10493,test,0.24730395,1
10535,test,0.46113923,1
10584,test,0.616855,0
10587,test,0.63708764,1
10610,test,0.70993596,1
10618,test,0.7242995,0
10621,test,0.65743446,0
10644,test,0.32850647,1
10645,test,0.43734002,0
10698,test,0.56396663,0
10714,test,0.6588773,0
10722,test,0.6908184,1
10724,test,0.20986056,1
10737,test,0.32094002,1
10742,test,0.84654385,1
10748,test,0.38603,1
10752,test,0.42035055,1
10766,test,0.64897984,0
10769,test,0.6848401,1
10779,test,0.3394969,1
10790,test,0.5264159,0
10813,test,0.3626741,1
10829,test,0.6065319,0
10831,test,0.17055772,1
10836,test,0.638829,0
10842,test,0.6276965,0
10845,test,0.41205862,1
10954,test,0.45784554,1
10960,test,0.5038758,1
10992,test,0.51881427,0
10997,test,0.4894235,1
11002,test,0.28975105,1
11025,test,0.3365234,1
11037,test,0.40108865,0
11041,test,0.63770497,1
11044,test,0.47382808,0
11046,test,0.42035604,1
11052,test,0.76872,0
11071,test,0.50102615,1
11077,test,0.4003318,1
11079,test,0.1759321,1
11097,test,0.18968023,1
11107,test,0.5416038,1
11128,test,0.28699264,1
11160,test,0.7423857,0
11176,test,0.47687632,0
11182,test,0.16351195,1
11183,test,0.6702762,0
11187,test,0.27995443,1
11204,test,0.51294965,0
11212,test,0.45047015,1
11229,test,0.52281487,1
11234,test,0.47175017,1
11242,test,0.7691213,1
11243,test,0.72910243,1
11261,test,0.6145579,1
11264,test,0.59775025,0
11285,test,0.6487251,0
11287,test,0.58087856,0
11319,test,0.25734866,1
11322,test,0.75092995,1
11325,test,0.32437426,1
11336,test,0.14953272,1
11360,test,0.56620586,1
11375,test,0.4621118,0
11385,test,0.42274094,0
11396,test,0.5430624,1
11425,test,0.6544424,1
11429,test,0.71587014,0
11431,test,0.5899885,0
11440,test,0.4792546,1
11491,test,0.49462646,0
11514,test,0.69236463,1
11524,test,0.7313972,0
11526,test,0.35171548,1
11528,test,0.16112834,1
11554,test,0.3279213,1
11578,test,0.6841453,1
11580,test,0.7785921,0
11585,test,0.38796365,1
11593,test,0.31223258,1
11600,test,0.4530333,1
11615,test,0.47469544,1
11620,test,0.56442696,0
11643,test,0.7287326,0
11661,test,0.7862376,0
11671,test,0.5659217,1
11685,test,0.7827557,0
11700,test,0.8994152,1
11717,test,0.5103416,0
11722,test,0.26148164,1
11730,test,0.78451335,0
11739,test,0.5045711,1
11754,test,0.12188374,1
11755,test,0.67426556,0
11756,test,0.5762257,1
11760,test,0.39660287,1
11787,test,0.51874626,1
11801,test,0.14108698,1
11807,test,0.80476314,1
11812,test,0.8808751,0
11829,test,0.4524899,1
11834,test,0.43445855,0
11836,test,0.3739372,1
11855,test,0.39363545,0
11862,test,0.49770156,1
11867,test,0.3659132,1
11872,test,0.4981496,0
11873,test,0.8495787,1
11875,test,0.728522,0
11876,test,0.9462695,0
11883,test,0.29367006,1
11888,test,0.23073551,1
11892,test,0.5822497,0
11898,test,0.22840428,1
11909,test,0.42363462,1
11918,test,0.66820455,0
11921,test,0.5275044,1
11935,test,0.4037212,1
11937,test,0.70931274,1
11938,test,0.3891066,1
11952,test,0.75504416,0
11962,test,0.52946633,1
11964,test,0.73543763,0
11969,test,0.20147316,1
11972,test,0.91575533,0
11984,test,0.3630912,0
12003,test,0.5956248,1
12016,test,0.3761295,1
12020,test,0.48374563,1
12038,test,0.62938875,1
12045,test,0.5945686,0
12068,test,0.708966,1
12069,test,0.59890693,0
12084,test,0.5794536,1
12086,test,0.6840372,0
12112,test,0.5036718,1
12129,test,0.5954032,1
12130,test,0.6613973,1
12135,test,0.24279694,1
12145,test,0.5117638,0
12160,test,0.81042814,0
12166,test,0.30638093,1
12170,test,0.32250533,1
12215,test,0.8836961,0
12222,test,0.2995812,1
12232,test,0.59530324,0
12233,test,0.24066556,1
12252,test,0.28064796,1
12253,test,0.9560605,0
12262,test,0.7734808,1
12264,test,0.27020422,1
12282,test,0.8482023,0
12321,test,0.5106742,0
12325,test,0.49968016,1
12332,test,0.16468577,1
12340,test,0.65098274,1
12342,test,0.31581813,1
12346,test,0.7000644,1
12365,test,0.27734855,1
12394,test,0.3773142,1
12405,test,0.10543522,1
12413,test,0.25328028,1
12414,test,0.5958402,0
12435,test,0.6454801,1
12436,test,0.29427662,1
12454,test,0.4801295,1
12470,test,0.6421526,1
12474,test,0.27312818,1
12478,test,0.8074736,1
12481,test,0.28485686,1
12485,test,0.35165364,0
12486,test,0.33215386,1
12525,test,0.20224537,1
12526,test,0.49756718,0
12533,test,0.58981234,1
12535,test,0.72921926,1
12548,test,0.2050698,1
12557,test,0.26490587,1
12581,test,0.75222117,0
12596,test,0.53929085,1
12617,test,0.3374071,0
12619,test,0.6668277,0
12627,test,0.6827334,0
12636,test,0.46532613,1
12661,test,0.3846559,1
12676,test,0.46130753,0
12684,test,0.36753032,1
12703,test,0.49066225,1
12707,test,0.4296822,1
12708,test,0.4135419,1
12733,test,0.6965838,1
12737,test,0.5321414,1
12768,test,0.6088312,0
12781,test,0.7916787,0
12783,test,0.4056528,1
12794,test,0.44489616,1
12803,test,0.7663595,1
12810,test,0.37059835,1
12812,test,0.46412337,1
12819,test,0.6284119,1
12831,test,0.5992623,0
12856,test,0.6693541,0
12865,test,0.6992733,1
12883,test,0.5674242,1
12890,test,0.34234774,1
12899,test,0.44243065,0
12914,test,0.3266051,1
12925,test,0.49322817,1
12927,test,0.40674144,1
12937,test,0.62682414,1
12938,test,0.27622783,1
12949,test,0.75287616,1
12960,test,0.44068074,0
12964,test,0.46350613,1
12967,test,0.8507238,0
12972,test,0.75460446,0
12976,test,0.8120397,1
12981,test,0.17464167,1
12983,test,0.75869066,0
12986,test,0.34845018,1
13009,test,0.12235551,1
13042,test,0.63220125,1
13064,test,0.061030462,1
13065,test,0.86142284,0
13074,test,0.74537456,1
13093,test,0.47264886,1
13095,test,0.41704154,1
13104,test,0.37711015,0
13108,test,0.43895647,0
13112,test,0.473145,0
13143,test,0.32714498,1
13164,test,0.51019627,1
13165,test,0.26490843,1
13188,test,0.9143019,0
13199,test,0.18123895,1
13204,test,0.47762984,1
13206,test,0.36993134,1
13217,test,0.7167234,0
13218,test,0.633073,0
13228,test,0.15915641,1
13285,test,0.25644103,1
13300,test,0.263067,1
13316,test,0.23712745,1
13321,test,0.5095395,0
13344,test,0.15315472,1
13368,test,0.79614973,0
13371,test,0.35976255,1
13373,test,0.4187751,0
13399,test,0.7919291,0
13407,test,0.56220156,1
13414,test,0.6228955,0
13426,test,0.6296901,1
13430,test,0.67300946,1
13441,test,0.5281748,0
13459,test,0.65659845,0
13460,test,0.15288907,1
13496,test,0.2931698,1
13503,test,0.762056,0
13506,test,0.6715024,0
13521,test,0.342058,1
13553,test,0.8875886,0
13554,test,0.90401125,0
13555,test,0.08065095,1
13557,test,0.5566692,1
13558,test,0.16385062,1
13565,test,0.7316425,0
13582,test,0.32634464,1
13587,test,0.55752057,1
13597,test,0.35409302,0
13639,test,0.3377826,1
13660,test,0.46844637,0
13663,test,0.43136567,1
13665,test,0.7459141,0
13679,test,0.46898907,1
13687,test,0.43232244,0
13690,test,0.6168859,0
13703,test,0.43125534,1
13713,test,0.5944015,1
13723,test,0.5322322,1
13726,test,0.47948867,1
13749,test,0.3089285,1
13755,test,0.60789585,0
13783,test,0.7840549,0
13794,test,0.21646908,1
13800,test,0.47446176,1
13807,test,0.6011074,1
13809,test,0.8137603,0
13834,test,0.74498004,0
13860,test,0.26375604,1
13873,test,0.4799337,1
13883,test,0.60705644,1
13896,test,0.30671418,0
13900,test,0.5944899,1
13908,test,0.5483492,0
13913,test,0.55190885,0
13924,test,0.48670524,0
13929,test,0.70615363,0
13933,test,0.7499044,1
13936,test,0.42597955,1
13964,test,0.6749152,1
13977,test,0.49920896,1
13980,test,0.510274,1
14007,test,0.74300975,0
14025,test,0.47600654,1
14046,test,0.20321631,1
14048,test,0.13170584,1
14066,test,0.61220485,0
14075,test,0.35889637,1
14082,test,0.72544694,0
14092,test,0.3971378,1
14094,test,0.094633274,1
14098,test,0.61389387,0
14100,test,0.63602716,0
14107,test,0.21229433,1
14135,test,0.21001995,1
14142,test,0.7109318,0
14147,test,0.49477816,1
14155,test,0.4444532,1
14176,test,0.5094422,1
14178,test,0.72314036,0
14202,test,0.62613213,1
14215,test,0.87517065,0
14244,test,0.30054057,1
14245,test,0.50264597,1
14258,test,0.31102094,1
14263,test,0.50732297,0
14313,test,0.8061255,0
14316,test,0.20791848,1
14319,test,0.14746484,1
14328,test,0.21250543,1
14347,test,0.80426407,0
14374,test,0.70150685,1
14391,test,0.61254305,0
14393,test,0.43654448,1
14396,test,0.38381633,1
14400,test,0.7467259,0
14412,test,0.38079357,1
14423,test,0.37831384,1
14446,test,0.72527033,0
14450,test,0.44035685,1
14456,test,0.6494501,0
14470,test,0.48333746,1
14471,test,0.18504056,1
14500,test,0.85361564,0
14510,test,0.4010037,1
14531,test,0.783534,0
14535,test,0.57656217,1
14542,test,0.6537726,0
14566,test,0.5003659,1
14571,test,0.65344256,0
14580,test,0.6513055,0
14584,test,0.64927274,1
14595,test,0.5234773,0
14621,test,0.21932928,1
14624,test,0.6345638,1
14628,test,0.83523285,0
14631,test,0.51374996,1
14650,test,0.67877537,0
14654,test,0.57855064,0
14657,test,0.5393917,0
14660,test,0.30657935,1
14682,test,0.20465672,1
14705,test,0.89277714,0
14709,test,0.34250546,1
14717,test,0.65394485,0
14746,test,0.16525109,1
14754,test,0.4189195,1
14768,test,0.33481833,0
14771,test,0.61548615,0
14775,test,0.71730757,1
14782,test,0.7525465,0
14789,test,0.60941476,1
14790,test,0.5607606,1
14802,test,0.64422876,1
14810,test,0.35271335,1
14818,test,0.4447591,1
14856,test,0.38530394,1
14864,test,0.6201918,1
14869,test,0.3267575,0
14885,test,0.35873988,1
14886,test,0.5100668,1
14929,test,0.21932162,1
14932,test,0.6021162,0
14942,test,0.3885236,1
14945,test,0.41435248,1
14952,test,0.36276335,0
14954,test,0.266561,1
14962,test,0.7238407,1
14967,test,0.25730345,1
14978,test,0.95397866,0
14981,test,0.3147233,1
14988,test,0.14949043,1
14990,test,0.37060645,1
15013,test,0.71396375,0
15022,test,0.2698528,1
15037,test,0.2330288,1
15054,test,0.7739009,0
15093,test,0.58446956,1
15094,test,0.18494658,1
15095,test,0.67366505,0
15098,test,0.27711916,1
15099,test,0.48011822,1
15100,test,0.61126214,1
15109,test,0.796675,0
15127,test,0.87194645,0
15142,test,0.8219404,1
15163,test,0.58667624,1
15180,test,0.39992362,1
15186,test,0.28680828,1
15188,test,0.28560922,1
15200,test,0.5457794,0
15209,test,0.85337377,0
15211,test,0.6910021,0
15230,test,0.6785357,1
15258,test,0.7732914,0
15259,test,0.40979972,1
15275,test,0.3099755,1
15280,test,0.407383,1
15290,test,0.74773675,0
15303,test,0.4894618,1
15305,test,0.20525244,1
15317,test,0.354256,1
15322,test,0.5667593,0
15325,test,0.83641714,0
15329,test,0.6972883,0
15331,test,0.7544851,0
15335,test,0.32094583,0
15338,test,0.5207386,0
15343,test,0.53678864,1
15358,test,0.23635714,1
15363,test,0.70445603,0
15371,test,0.4914533,1
15378,test,0.74669796,0
15382,test,0.3735735,1
