master_id,p_at_risk
25296,0.989758
25298,0.008951724
25299,0.97986954
25300,0.97354585
25303,0.011412919
25304,0.96256644
25307,0.0052520633
25308,0.0058177114
25310,0.9649699
25312,0.02867347
25313,0.9569042
25314,0.13410074
25315,0.034080267
25320,0.0046089888
25323,0.084787786
25324,0.008235872
25326,0.0033392906
25328,0.029779494
25329,0.9563842
25331,0.007223606
25333,0.0052109957
25335,0.008801401
25336,0.9872236
25337,0.9590105
25339,0.009406745
25342,0.9375804
25343,0.031945348
25345,0.20441383
25347,0.08101922
25349,0.012978137
25350,0.0067886114
25352,0.0066740513
25353,0.07665825
25355,0.004896283
25356,0.018297434
25360,0.0113226175
25361,0.022959232
25362,0.96672314
25363,0.01479125
25364,0.9696838
25368,0.00621742
25369,0.0109635
25371,0.02687329
25373,0.9789998
25374,0.9848317
25375,0.9792363
25376,0.97066075
25377,0.95239896
25380,0.9314865
25381,0.98817784
25383,0.0062726736
25386,0.94932896
25387,0.00404042
25389,0.008589447
25390,0.98866135
25392,0.9645391
25395,0.0047978163
25398,0.010285556
25401,0.9413532
25402,0.004042566
25404,0.9639772
25405,0.9659712
25407,0.019650102
25409,0.0083633065
25410,0.95981383
25413,0.9625739
25415,0.045044065
25416,0.0068853498
25417,0.017382681
25418,0.67453223
25420,0.005231142
25423,0.0074860454
25426,0.01830399
25427,0.027344286
25429,0.010833323
25432,0.03285128
25433,0.010762453
25434,0.95867085
25438,0.0036897063
25440,0.9677571
25442,0.0056027174
25443,0.4610206
25446,0.23135656
25447,0.07771957
25448,0.017402947
25450,0.032606244
25451,0.009833574
25452,0.04261124
25453,0.01398319
25454,0.036285102
25457,0.9931864
25459,0.93180305
25461,0.053679705
25462,0.015752554
25463,0.034743965
25464,0.00940609
25465,0.036025524
25466,0.0036680102
25469,0.3612743
25470,0.020840645
25472,0.9738623
25473,0.005684316
25474,0.955699
25477,0.004342675
25478,0.95990896
25482,0.0038363934
25483,0.0039134026
25484,0.007884085
25485,0.009297252
25486,0.9888221
25488,0.022274971
25490,0.9745883
25492,0.005475521
25493,0.020123959
25495,0.12178445
25496,0.007660389
25499,0.9597026
25501,0.8523868
25503,0.00841558
25504,0.01080662
25505,0.9534572
25507,0.012543738
25508,0.17616749
25509,0.98946637
25511,0.006879449
25512,0.007472992
25513,0.011202633
25514,0.010108948
25516,0.96358156
25517,0.825738
25519,0.95459366
25522,0.9691809
25523,0.9581233
25526,0.9655579
25527,0.03902197
25529,0.9750104
25530,0.029736876
25532,0.004149914
25534,0.24313426
25536,0.9613626
25543,0.96372855
25544,0.9568241
25545,0.0067575574
25548,0.00450325
25550,0.98012716
25551,0.018514335
25554,0.020636141
25555,0.003564477
25557,0.05298549
25559,0.0072929263
25560,0.9547831
25561,0.9590381
25562,0.008406758
25565,0.0057255626
25567,0.011108339
25569,0.0070109367
25571,0.9659266
25572,0.019353151
25573,0.98245084
25575,0.46805316
25576,0.007693231
25578,0.09276986
25581,0.0043105483
25585,0.008021116
25587,0.96661323
25588,0.029734015
25595,0.021022677
25596,0.040455103
25597,0.04070574
25601,0.9860985
25602,0.20132685
25603,0.012861073
25604,0.89797604
25605,0.025946736
25606,0.0062659383
25607,0.011472702
25609,0.007981956
25611,0.008193612
25614,0.013102293
25615,0.85421646
25616,0.0266006
25617,0.009690464
25618,0.9703003
25620,0.005084753
25622,0.029618204
25624,0.9521284
25628,0.9896442
25629,0.92934287
25631,0.0058878064
25632,0.9668258
25633,0.00430876
25634,0.0037243366
25637,0.018419564
25639,0.96400315
25641,0.0064727664
25645,0.036497533
25646,0.963724
25651,0.9676905
25652,0.9702606
25653,0.0044925213
25654,0.9729035
25657,0.036857963
25659,0.94999075
25660,0.96383226
25661,0.08505815
25662,0.88531226
25665,0.01277256
25667,0.0071724057
25669,0.011569619
25671,0.8296725
25672,0.008088887
25673,0.9842606
25674,0.071483195
25675,0.917054
25676,0.5089655
25679,0.023651004
25680,0.011194348
25681,0.063827634
25682,0.015678048
25683,0.03266114
25686,0.003367126
25687,0.099122345
25688,0.9651446
25690,0.04655236
25691,0.010851085
25692,0.014584124
25693,0.013006568
25696,0.9632143
25697,0.003974557
25698,0.9715342
25699,0.043832123
25702,0.005597174
25704,0.97272134
25705,0.0062847733
25707,0.944721
25708,0.007883251
25711,0.011070073
25712,0.006680846
25713,0.9569996
25714,0.057550013
25716,0.963484
25717,0.007132411
25718,0.016313255
25719,0.008777857
25721,0.9510832
25724,0.04679078
25725,0.013192952
25726,0.010731757
25727,0.004126847
25730,0.9409212
25731,0.0045123696
25732,0.9513968
25734,0.01581943
25735,0.013262689
25737,0.0033437014
25739,0.96086085
25741,0.9605448
25742,0.9849045
25745,0.94693166
25748,0.96901894
25749,0.96394783
25750,0.32086915
25751,0.966345
25752,0.682784
25753,0.99134034
25756,0.0113197565
25758,0.17932624
25761,0.0052971244
25763,0.007640898
25766,0.0067451596
25768,0.009064138
25769,0.95778
25772,0.0240497
25773,0.0054504275
25774,0.057562888
25775,0.009892106
25776,0.004350841
25777,0.005563259
25778,0.017836452
25779,0.02996111
25780,0.014534116
25781,0.00400728
25782,0.010448873
25784,0.97183096
25787,0.9637351
25795,0.0037215352
25796,0.006216049
25798,0.0098465085
25801,0.011339307
25803,0.012929022
25805,0.7347436
25809,0.0046584606
25810,0.814535
25811,0.007834315
25812,0.003840804
25813,0.07424253
25817,0.9617298
25819,0.011492133
25820,0.010951936
25821,0.027955294
25823,0.010349989
25825,0.0061737895
25827,0.0056315064
25828,0.97164184
25829,0.7746115
25830,0.006456256
25831,0.0070373416
25832,0.96302664
25833,0.98129153
25834,0.013818145
25835,0.018512487
25836,0.98415893
25837,0.98977005
25842,0.012974799
25844,0.95818526
25845,0.7409241
25846,0.013003111
25847,0.9615287
25849,0.9895007
25850,0.51793903
25851,0.034215152
25854,0.07824111
25855,0.6688115
25856,0.9697636
25858,0.008825421
25859,0.94301987
25861,0.00398165
25862,0.6913612
25864,0.008016527
25865,0.0074383616
25867,0.059506476
25868,0.016044796
25869,0.9104819
25872,0.0039060712
25873,0.98640794
25874,0.0061334968
25876,0.027662337
25878,0.9718986
25883,0.98883855
25884,0.9587503
25886,0.008178651
25887,0.9895483
25890,0.012762189
25892,0.004090309
25893,0.011250496
25895,0.004112065
25896,0.9872292
25898,0.9532876
25899,0.98984635
25901,0.02115792
25902,0.98951286
25903,0.01590383
25907,0.9594887
25908,0.937386
25912,0.9895816
25913,0.020932853
25914,0.008865774
25915,0.011545479
25917,0.9646062
25920,0.98514795
25926,0.2800923
25928,0.03800589
25929,0.010038018
25930,0.0034490824
25932,0.005262077
25933,0.01980406
25934,0.05836606
25935,0.022429466
25936,0.039362967
25937,0.02793634
25938,0.006327033
25939,0.9561777
25940,0.068582475
25942,0.003716886
25943,0.076541126
25944,0.95775914
25946,0.9646652
25947,0.03670609
25948,0.09602457
25949,0.94031614
25951,0.009494841
25952,0.7048193
25954,0.9572858
25955,0.9900438
25958,0.1720308
25960,0.9930452
25961,0.98013026
25964,0.006579101
25966,0.007060766
25967,0.7100661
25968,0.9598514
25974,0.004707694
25975,0.9700851
25976,0.010815859
25980,0.009428084
25981,0.9533831
25983,0.0059174895
25984,0.01648879
25985,0.010543287
25987,0.003546834
25990,0.9879391
25991,0.9736298
25993,0.0038706064
25995,0.0035859942
25996,0.0056646466
25999,0.004623413
26000,0.00923866
26001,0.009585023
26003,0.96290565
26004,0.9652229
26005,0.013949096
26006,0.004424572
26008,0.9558984
26009,0.08187276
26011,0.32245976
26013,0.007969022
26017,0.008760154
26018,0.008682489
26023,0.0037207007
26024,0.015951276
26025,0.9654947
26026,0.96477973
26027,0.29581428
26028,0.96217686
26029,0.9575737
26032,0.013481796
26034,0.0083341
26035,0.0059520006
26036,0.9742569
26042,0.098489165
26043,0.0036656857
26044,0.9683717
26047,0.9811001
26048,0.0055553317
26049,0.95965827
26052,0.9606824
26053,0.95404226
26056,0.9602595
26057,0.08328837
26060,0.94049346
26068,0.023356616
26069,0.007033944
26072,0.025127769
26073,0.9726401
26076,0.008737206
26086,0.025489151
26087,0.9900547
26088,0.97814536
26090,0.014248431
26093,0.9564339
26094,0.004815638
26095,0.011056662
26096,0.95407325
26097,0.98780394
26098,0.9594906
26099,0.05603367
26101,0.015541077
26106,0.96985596
26108,0.9135615
26110,0.0048115253
26111,0.9636431
26112,0.04435891
26114,0.0044849515
26116,0.08592987
26119,0.9014901
26121,0.72389
26122,0.98270077
26124,0.017768562
26125,0.011300981
26128,0.08316934
26134,0.8999347
26140,0.95733887
26144,0.9835144
26145,0.9534681
26146,0.96017843
26148,0.007095635
26152,0.9806293
26155,0.0043362975
26156,0.39758694
26158,0.97716063
26161,0.04739201
26163,0.013164043
26164,0.9666601
26168,0.7189188
26169,0.0073749423
26170,0.011778891
26171,0.81291556
26172,0.006238878
26173,0.009607673
26175,0.013833284
26176,0.01194936
26177,0.030475259
26182,0.0065519214
26183,0.98895395
26184,0.017406166
26191,0.012246788
26195,0.007214904
26196,0.96358424
26200,0.005249679
26201,0.98900455
26202,0.9692939
26203,0.004630029
26207,0.0213933
26209,0.9609399
26210,0.9900189
26212,0.015524566
26214,0.020172238
26215,0.015454888
26218,0.013545275
26219,0.008772314
26221,0.0055169463
26222,0.7994344
26223,0.028307915
26224,0.9893638
26225,0.0077089667
26227,0.021125615
26228,0.9879079
26230,0.9472542
26233,0.9864337
26234,0.9697998
26236,0.95330817
26238,0.9862698
26239,0.9335506
26240,0.004142821
26241,0.98801595
26242,0.9673659
26243,0.9879596
26245,0.9779702
26247,0.98158747
26249,0.98916537
26250,0.9849978
26251,0.0068280697
26254,0.01693219
26255,0.99142015
26256,0.0048260093
26257,0.98883927
26258,0.0044843554
26259,0.017308414
26260,0.018557966
26261,0.008699715
26262,0.008992493
26264,0.021187067
26265,0.9890482
26266,0.97883946
26267,0.97644156
26268,0.0035443306
26269,0.110687315
26270,0.9887879
26273,0.00559777
26274,0.9870189
26275,0.44585544
26276,0.029733479
26277,0.0055720806
26278,0.03711641
26279,0.008354723
26281,0.9909033
26282,0.9248691
26283,0.98956287
26284,0.005170405
26285,0.0037096739
26286,0.9870005
26287,0.015761912
26290,0.98862153
26292,0.9834468
26293,0.024282217
26295,0.9627529
26297,0.9897841
26298,0.029567838
26299,0.053272784
26300,0.0058237314
26302,0.97680736
26304,0.010962427
26305,0.006319165
26307,0.008911133
26308,0.02848339
26309,0.9871718
26310,0.9894017
26313,0.96863854
26315,0.008260608
26317,0.9615935
26318,0.97851896
26320,0.98893946
26321,0.64064074
26322,0.98972225
26323,0.005959809
26325,0.090554476
26327,0.045821488
26328,0.9652647
26329,0.9857754
26330,0.004914105
26331,0.014232874
26332,0.9626358
26334,0.03828889
26335,0.9847223
26336,0.9886169
26337,0.0029146075
26339,0.012224555
26342,0.00955683
26344,0.030106068
26346,0.9886727
26347,0.010285199
26349,0.021948457
26350,0.0071204305
26351,0.9862133
26352,0.98896796
26354,0.14443326
26355,0.9562708
26356,0.9752875
26357,0.9877926
26358,0.99016887
26361,0.9896843
26362,0.9886808
26363,0.007855892
26364,0.96171457
26365,0.9601376
26366,0.9895595
26367,0.64575934
26368,0.021369755
26369,0.12590295
26371,0.98944724
26372,0.31701154
26374,0.92798674
26376,0.98806196
26377,0.967365
26379,0.01580733
26381,0.98818123
26382,0.98966086
26384,0.109665036
26385,0.9862947
26386,0.0069509745
26387,0.98949003
26388,0.9619888
26389,0.97293276
26390,0.9802585
26392,0.8692559
26393,0.04407239
26398,0.9859872
26400,0.034594953
26401,0.98979837
26402,0.07878429
26404,0.05501163
26405,0.9898914
26407,0.007540405
26408,0.9897033
26409,0.9900311
26410,0.9813842
26412,0.016417205
26414,0.004902661
26415,0.027624011
26416,0.020658076
26417,0.98829836
26419,0.9635034
26420,0.01239872
26421,0.96468556
26422,0.011235833
26423,0.9691225
26424,0.0094950795
26425,0.120489895
26426,0.034994245
26427,0.9875304
26428,0.010590196
26430,0.5310335
26431,0.9895965
26433,0.004234791
26435,0.9886459
26436,0.972919
26437,0.9553939
26438,0.011399984
26439,0.9886566
26440,0.011731505
26441,0.9700534
26442,0.0039286613
26443,0.021984398
26445,0.9888799
26446,0.96026087
26447,0.2359541
26449,0.96752423
26450,0.9616948
26451,0.01054728
26452,0.00592798
26454,0.86220944
26455,0.013248682
26456,0.006610036
26457,0.0040866733
26458,0.9512758
26459,0.95436954
26460,0.96283704
26463,0.008924127
26464,0.96034634
26465,0.9544187
26469,0.84393674
26470,0.971288
26471,0.9562841
26473,0.9226883
26474,0.96447796
26477,0.011859417
26479,0.041249216
26481,0.008520007
26482,0.007618606
26484,0.9693279
26485,0.9871787
26486,0.013812661
26487,0.94681704
26490,0.014987588
26491,0.011143148
26494,0.008125722
26495,0.03364533
26496,0.007592976
26499,0.28540915
26501,0.03696114
26504,0.02322489
26505,0.963695
26506,0.03900796
26508,0.008972704
26510,0.96450174
26511,0.008882761
26512,0.97195137
26513,0.051160872
26514,0.015803277
26516,0.9169078
26517,0.9644168
26518,0.0112553835
26520,0.009265065
26521,0.6454023
26522,0.007876933
26525,0.014456272
26526,0.01013428
26535,0.0077046156
26537,0.0551489
26538,0.958059
26539,0.023687243
26541,0.007772684
26542,0.9650194
26543,0.96288097
26545,0.95422125
26549,0.004800439
26550,0.008528054
26551,0.9704481
26552,0.03714174
26553,0.042990446
26555,0.0073769093
26556,0.009120464
26557,0.13032019
26558,0.0045155287
26559,0.0038359165
26560,0.004887283
26561,0.018595159
26563,0.0070598125
26565,0.95865214
26566,0.004929781
26567,0.058578253
26568,0.9598279
26569,0.01030004
26571,0.055184245
26572,0.005648732
26573,0.0053820014
26574,0.0040587187
26575,0.9693152
26577,0.011744738
26581,0.96293956
26583,0.0047124624
26586,0.02474773
26587,0.08012253
26588,0.017511666
26592,0.0112755895
26594,0.96257806
26595,0.98805654
26596,0.58559656
26598,0.1557936
26599,0.009358227
26600,0.005847156
26601,0.9682731
26602,0.004074812
26603,0.0047914386
26604,0.012745023
26606,0.93910354
26608,0.058006644
26609,0.003510654
26610,0.004164934
26611,0.011144817
26612,0.9230003
26613,0.037831187
26614,0.003907621
26616,0.0145943165
26617,0.13207304
26618,0.023846626
26619,0.0045641065
26620,0.0057260394
26621,0.9635056
26623,0.78069556
26624,0.029625177
26625,0.004702866
26627,0.004602015
26628,0.97964776
26630,0.0062945485
26632,0.9832002
26633,0.20284665
26634,0.005387306
26637,0.0062787533
26640,0.012204289
26641,0.036513448
26642,0.0038820505
26644,0.9614192
26645,0.9583109
26646,0.9660134
26647,0.0045313835
26649,0.96582425
26650,0.009512484
26651,0.016440928
26653,0.0046948195
26654,0.2438258
26655,0.96187806
26657,0.017900825
26660,0.95835567
26661,0.98998594
26662,0.006366372
26664,0.98908144
26668,0.0035696626
26669,0.17330629
26670,0.9474631
26671,0.00896126
26672,0.0034551024
26675,0.026349366
26676,0.0072734356
26677,0.9335345
26678,0.0056995153
26680,0.010501385
26681,0.9588194
26682,0.020048201
26683,0.9684275
26685,0.016617358
26687,0.028972208
26688,0.9665865
26689,0.9687101
26690,0.007004082
26691,0.006802082
26692,0.01966685
26693,0.01679176
26694,0.019791603
26695,0.9667917
26696,0.004740536
26697,0.9664363
26699,0.017786264
26700,0.1493308
26701,0.004121065
26703,0.0032725334
26704,0.0074759126
26705,0.9216262
26707,0.0037837625
26709,0.0069620013
26710,0.7726066
26711,0.0067008734
26712,0.009742737
26713,0.010401726
26715,0.98370886
26716,0.005150497
26717,0.00681895
26718,0.89412314
26719,0.014918089
26720,0.010315299
26723,0.9623562
26725,0.9711553
26726,0.0060655475
26727,0.0028986335
26728,0.96036303
26729,0.98968196
26730,0.0053649545
26732,0.020898044
26734,0.05459869
26735,0.9742174
26737,0.96959275
26741,0.95864654
26742,0.0058510303
26743,0.004400134
26745,0.013329446
26746,0.010569811
26747,0.9474996
26748,0.96820945
26750,0.025681436
26751,0.62078893
26752,0.11036903
26753,0.9930553
26757,0.039752245
26758,0.0057742
26759,0.9653684
26760,0.048939347
26761,0.39853597
26763,0.95000523
26764,0.9894091
26765,0.008382142
26766,0.012558579
26768,0.010414422
26769,0.9494338
26770,0.0066840053
26771,0.008744597
26772,0.008757472
26773,0.021954417
26776,0.007840633
26777,0.0049768686
26778,0.009779334
26779,0.020705402
26780,0.0035880208
26782,0.016979456
26785,0.00830549
26786,0.20874071
26787,0.008159161
26791,0.04374951
26792,0.9549115
26793,0.0057573915
26794,0.95733476
26795,0.92250556
26796,0.07380986
26797,0.0068126917
26798,0.94527715
26799,0.042604744
26800,0.93539166
26801,0.006670177
26802,0.16157508
26804,0.20801085
26805,0.027733803
26806,0.0068045855
26809,0.009133637
26810,0.9624192
26812,0.009776533
26813,0.0044433475
26814,0.007612467
26817,0.8521645
26819,0.02280891
26820,0.016608715
26822,0.004141748
26823,0.01283133
26824,0.9470586
26825,0.94699365
26826,0.006635189
26827,0.95368177
26829,0.95820475
26831,0.98108244
26832,0.005478382
26833,0.006709218
26834,0.009572983
26835,0.96925616
26836,0.006596029
26837,0.97032386
26838,0.948998
26839,0.9609493
26840,0.0038639903
26841,0.971978
26843,0.024873555
26846,0.9889571
26848,0.13046849
26849,0.009350717
26850,0.0048637986
26851,0.9683423
26852,0.007837355
26853,0.020779729
26854,0.07625079
26855,0.9869029
26856,0.03133005
26860,0.9720452
26861,0.008500397
26862,0.007956564
26863,0.0049922466
26864,0.9872719
26866,0.9895902
26867,0.980971
26869,0.0156762
26871,0.96772164
26873,0.120024204
26874,0.9654112
26875,0.9574187
26877,0.013127446
26878,0.007927358
26880,0.99122494
26881,0.0046129823
26883,0.0103315115
26884,0.88756776
26885,0.28189528
26887,0.9558438
26889,0.9116739
26890,0.03285539
26893,0.9558963
26896,0.015325546
26897,0.030980945
26898,0.9501074
26901,0.005020201
26902,0.014074624
26904,0.58118856
26905,0.021449327
26911,0.0606305
26912,0.11601913
26913,0.14753383
26914,0.0102466345
26915,0.011140108
26917,0.010321379
26918,0.98926854
26919,0.42536592
26920,0.014391363
26922,0.95932204
26924,0.053974867
26925,0.02031666
26927,0.0640021
26928,0.024147034
26929,0.007730603
26930,0.04112488
26931,0.42631936
26933,0.98963284
26935,0.9554121
26937,0.5708277
26938,0.01682645
26939,0.01086241
26940,0.0031308532
26942,0.9899968
26943,0.018662095
26945,0.96337813
26947,0.057777286
26948,0.045776844
26950,0.0035393834
26951,0.012467921
26952,0.94628257
26954,0.03778565
26955,0.00956136
26958,0.54618245
26959,0.028742313
26960,0.017232358
26961,0.047820628
26962,0.9901322
26963,0.009981751
26964,0.9673525
26965,0.010273039
26966,0.9771742
26968,0.9928682
26969,0.9663307
26971,0.9929176
26972,0.0063740015
26973,0.0125287175
26974,0.9894747
26975,0.95178515
26976,0.99026245
26977,0.007940531
26978,0.031197608
26979,0.97026813
26980,0.011719823
26981,0.23186618
26982,0.0046408772
26984,0.006829858
26987,0.015009582
26988,0.009201646
26989,0.0076324344
26990,0.010756731
26991,0.9623095
26992,0.07011187
26994,0.012388647
26995,0.020062387
26996,0.90155536
26997,0.022416115
26998,0.051736534
26999,0.99314415
27000,0.042963028
27002,0.4309625
27003,0.052666605
27004,0.071058154
27005,0.9746161
27007,0.06343496
27010,0.42848158
27012,0.73218787
27013,0.0049012303
27015,0.008664131
27016,0.009686172
27018,0.0066590905
27019,0.217682
27021,0.95420754
27023,0.021529317
27024,0.95832205
27025,0.9127841
27026,0.88140386
27027,0.98733
27028,0.023500383
27029,0.9754774
27030,0.0407331
27031,0.77692264
27032,0.0071237087
27033,0.017494202
27036,0.013148725
27037,0.029942274
27038,0.018196464
27039,0.008679688
27040,0.9394351
27041,0.036517143
27043,0.9540645
27044,0.009403229
27045,0.95336354
27046,0.009483397
27047,0.9691026
27048,0.007473111
27049,0.9636699
27050,0.95780534
27051,0.013308108
27054,0.9927392
27056,0.9840939
27057,0.082615376
27058,0.9635617
27059,0.96452206
27060,0.8763288
27061,0.020326078
27063,0.9613903
27064,0.96372664
27066,0.006791413
27067,0.015895605
27070,0.016436458
27071,0.0045284033
27072,0.44540262
27075,0.88410324
27076,0.013086021
27078,0.9844092
27079,0.006849706
27080,0.010424912
27081,0.0037314892
27082,0.0174461
27083,0.7149075
27085,0.0054622293
27088,0.9880949
27089,0.034435272
27090,0.03262645
27091,0.010778785
27092,0.94869643
27094,0.0059845448
27095,0.9882312
27096,0.91234267
27097,0.0076363087
27098,0.011874437
27101,0.0049903393
27102,0.019276917
27104,0.96887046
27108,0.9453877
27109,0.98716307
27110,0.018539488
27112,0.008107305
27113,0.005231142
27114,0.70091003
27117,0.9683499
27118,0.0061113834
27119,0.9604714
27120,0.008862734
27122,0.100786984
27123,0.012427211
27124,0.33748543
27125,0.016088307
27127,0.9898864
27131,0.95552206
27132,0.95810133
27133,0.0048469305
27134,0.9884279
27135,0.01189971
27137,0.02547872
27139,0.036866486
27141,0.9555962
27142,0.007985592
27144,0.05051875
27145,0.95521927
27146,0.9564091
27147,0.18662399
27148,0.022554755
27151,0.9877996
27152,0.9663139
27153,0.9478648
27154,0.0118409395
27156,0.24460667
27158,0.0071572065
27159,0.960883
27161,0.012678564
27162,0.9695937
27164,0.095748544
27165,0.931945
27167,0.055503726
27170,0.96492183
27171,0.8935056
27172,0.9543653
27173,0.010799289
27175,0.008405268
27176,0.87866324
27178,0.05864966
27179,0.0084168315
27180,0.962579
27181,0.006128907
27182,0.008354127
27183,0.012224317
27184,0.014910758
27185,0.042642117
27187,0.003993213
27189,0.95495373
27190,0.0032670498
27191,0.843212
27192,0.10853273
27193,0.9243069
27195,0.006622851
27196,0.008519292
27198,0.9794367
27199,0.008071423
27200,0.0033684373
27201,0.006606877
27202,0.9538243
27203,0.060448587
27204,0.99039483
27206,0.036535025
27209,0.96881926
27210,0.03733754
27211,0.093780935
27214,0.008930564
27216,0.0051072836
27217,0.018153489
27218,0.99036586
27219,0.004973352
27223,0.006674528
27227,0.016528785
27230,0.17933327
27231,0.9867672
27232,0.98829734
27233,0.892485
27234,0.01117897
27235,0.92406857
27236,0.08373517
27238,0.0062568784
27239,0.98368335
27240,0.014233112
27241,0.9860545
27243,0.02930963
27244,0.0045776963
27246,0.01069653
27247,0.9880945
27248,0.9626865
27249,0.018548548
27252,0.53801
27253,0.96249336
27254,0.9600656
27256,0.98334855
27257,0.38169575
27259,0.9582763
27260,0.024476111
27261,0.009000123
27262,0.08762258
27263,0.9733644
27264,0.009835899
27265,0.96982455
27267,0.032044888
27268,0.96606207
27269,0.9642027
27270,0.0248577
27271,0.24317777
27272,0.9468253
27273,0.95311964
27274,0.9537151
27275,0.99096763
27278,0.0040193796
27279,0.008240402
27281,0.004828751
27283,0.0063418746
27284,0.082999706
27286,0.010226667
27289,0.96171236
27290,0.9666763
27291,0.012391746
27292,0.2840805
27294,0.02384168
27295,0.023862004
27296,0.018666685
27297,0.9254275
27298,0.017872334
27301,0.9929744
27302,0.021234453
27303,0.0138037205
27304,0.014020622
27305,0.0036765337
27306,0.010307848
27307,0.013167858
27311,0.006471455
27315,0.97004324
27316,0.030989468
27317,0.9741596
27318,0.013522863
27319,0.0039820075
27320,0.08256382
27321,0.011046767
27322,0.03253919
27323,0.95796484
27324,0.00449121
27325,0.96069866
27327,0.005586803
27329,0.0033245087
27330,0.9680069
27331,0.9889976
27332,0.014346302
27334,0.014258027
27335,0.006771326
27336,0.0055437684
27338,0.91280174
27339,0.98883
27340,0.036324203
27341,0.9628213
27342,0.015001953
27343,0.94881856
27345,0.98809874
27346,0.006284654
27347,0.0074473023
27349,0.018890142
27350,0.9200185
27351,0.9643184
27352,0.011683643
27353,0.013016343
27354,0.34359413
27355,0.027124882
27358,0.007821083
27359,0.0076013207
27360,0.0100284815
27361,0.011709213
27363,0.003689468
27365,0.0074365735
27369,0.06565875
27370,0.035788
27374,0.06653434
27375,0.036444604
27378,0.01713425
27379,0.0038755536
27380,0.9798474
27385,0.015026569
27386,0.09963083
27387,0.9721263
27388,0.9400949
27391,0.007554114
27392,0.009540677
27394,0.94733393
27395,0.9698681
27396,0.014938295
27398,0.9669473
27399,0.9835811
27401,0.14094293
27402,0.0098872185
27406,0.13017178
27408,0.03374225
27412,0.007362962
27414,0.017274499
27416,0.009191573
27418,0.9725891
27420,0.9470548
27423,0.013028562
27426,0.008429885
27427,0.2456426
27428,0.018083513
27430,0.97439593
27432,0.9577955
27433,0.85948056
27434,0.97108275
27435,0.038518786
27436,0.20059437
27439,0.010089219
27440,0.005127728
27441,0.1749149
27443,0.029869497
27444,0.0073495507
27445,0.9450019
27446,0.004398346
27448,0.008400321
27450,0.02816844
27451,0.30838418
27453,0.33486915
27454,0.2415694
27455,0.010816336
27456,0.9684956
27457,0.96329224
27460,0.9559415
27462,0.97056884
27465,0.97574747
27466,0.97328544
27467,0.8873353
27468,0.0095050335
27469,0.0032176971
27472,0.0065862536
27473,0.014280975
27474,0.87749577
27476,0.97695917
27477,0.96615446
27481,0.005128205
27482,0.0047700405
27484,0.9640121
27487,0.0077365637
27488,0.014048219
27490,0.00827831
27494,0.8947137
27496,0.006154716
27497,0.00623405
27500,0.9323887
27501,0.028180242
27502,0.98015857
27503,0.90307844
27504,0.045390964
27505,0.028743744
27506,0.021142542
27507,0.46996802
27508,0.0046780705
27509,0.013472259
27511,0.0069230795
27514,0.0047448874
27515,0.091383755
27517,0.97978914
27518,0.018438637
27519,0.48715544
27523,0.02110517
27524,0.0047217607
27526,0.5641937
27528,0.96918684
27529,0.08034885
27530,0.027914405
27533,0.96803033
27534,0.06353909
27535,0.004059553
27538,0.014987469
27539,0.034391403
27542,0.9445003
27543,0.06743932
27544,0.95437825
27545,0.9893709
27546,0.004472196
27547,0.9869883
27549,0.01794219
27552,0.44302493
27554,0.0050241947
27555,0.023308516
27557,0.005250871
27558,0.004222989
27561,0.9421759
27562,0.008944869
27563,0.0049444437
27564,0.2040959
27573,0.005990982
27574,0.004306555
27579,0.98780596
27582,0.9907619
27584,0.92771274
27585,0.0067736506
27586,0.67796814
27589,0.008648157
27590,0.0045058727
27591,0.9603848
27593,0.011251211
27595,0.031196594
27596,0.969852
27597,0.0481022
27599,0.014907777
27600,0.95328057
27602,0.3215155
27603,0.006719172
27605,0.93037385
27606,0.048968434
27608,0.020678997
27610,0.02385515
27612,0.0093153715
27613,0.96743846
27616,0.01775086
27617,0.03239101
27619,0.9603856
27620,0.28885198
27622,0.0037632585
27624,0.007369876
27625,0.93347734
27627,0.0046334267
27630,0.0041606426
27631,0.0054144263
27632,0.018073022
27633,0.01708126
27634,0.0058243275
27636,0.011114836
27637,0.003939569
27638,0.0045617223
27639,0.9610143
27640,0.9605917
27644,0.99063003
27645,0.010281086
27647,0.048962116
27648,0.9909257
27649,0.07703847
27650,0.017858386
27651,0.46566075
27652,0.9890188
27653,0.010188162
27654,0.9678553
27655,0.005073309
27656,0.023832321
27657,0.92969334
27658,0.9848009
27660,0.9715723
27661,0.0040946007
27662,0.96935326
27664,0.006591797
27666,0.99288905
27669,0.98920614
27671,0.96404105
27672,0.00443995
27673,0.02849394
27674,0.96655566
27675,0.030851185
27676,0.9675374
27677,0.008118808
27678,0.009276688
27680,0.004148841
27683,0.024246573
27685,0.00832212
27686,0.97267485
27687,0.9706226
27689,0.004828632
27690,0.32161516
27691,0.93349195
27692,0.919217
27693,0.004267156
27696,0.9495002
27698,0.007600963
27699,0.97780585
27703,0.0072751045
27704,0.98553896
27705,0.008203149
27707,0.9587355
27709,0.027859867
27711,0.060435474
27712,0.7140211
27714,0.31926268
27715,0.038241684
27716,0.94510454
27717,0.108959496
27718,0.9890826
27719,0.0044319034
27720,0.008789659
27722,0.12196827
27726,0.004233837
27730,0.9771089
27731,0.948529
27732,0.01440233
27734,0.1094113
27735,0.6180335
27736,0.0059385896
